2925.409us,5V
2927.069us,0V
2943.540us,0V
2945.200us,5V
2948.339us,5V
2949.999us,0V
2964.870us,0V
2966.530us,5V
2971.688us,5V
2973.348us,0V
2986.200us,0V
2987.860us,5V
2995.311us,5V
2996.971us,0V
3007.530us,0V
3009.190us,5V
3019.046us,5V
3020.706us,0V
3028.860us,0V
3030.520us,5V
3042.720us,5V
3044.380us,0V
3050.190us,0V
3051.850us,5V
3066.165us,5V
3067.825us,0V
3071.520us,0V
3073.180us,5V
3089.232us,5V
3090.892us,0V
3092.850us,0V
3094.510us,5V
3111.795us,5V
3113.455us,0V
3114.180us,0V
3115.840us,5V
3133.767us,5V
3135.427us,0V
3135.510us,0V
3137.170us,5V
3155.102us,5V
3156.762us,0V
3156.840us,0V
3158.500us,5V
3175.799us,5V
3177.459us,0V
3178.170us,0V
3179.830us,5V
3195.904us,5V
3197.564us,0V
3199.500us,0V
3201.160us,5V
3215.504us,5V
3217.164us,0V
3220.830us,0V
3222.490us,5V
3234.722us,5V
3236.382us,0V
3242.160us,0V
3243.820us,5V
3253.711us,5V
3255.371us,0V
3263.490us,0V
3265.150us,5V
3272.636us,5V
3274.296us,0V
3284.820us,0V
3286.480us,5V
3291.669us,5V
3293.329us,0V
3306.150us,0V
3307.810us,5V
3310.975us,5V
3312.635us,0V
3327.480us,0V
3329.140us,5V
3330.698us,5V
3332.358us,0V
3348.810us,0V
3350.470us,5V
3350.953us,5V
3352.613us,0V
3370.140us,0V
3371.800us,5V
3371.817us,5V
3373.477us,0V
3391.470us,0V
3393.130us,5V
3393.322us,5V
3394.982us,0V
3412.800us,0V
3414.460us,5V
3415.457us,5V
3417.117us,0V
3434.130us,0V
3435.790us,5V
3438.164us,5V
3439.824us,0V
3455.460us,0V
3457.120us,5V
3461.344us,5V
3463.004us,0V
3476.790us,0V
3478.450us,5V
3484.866us,5V
3486.526us,0V
3498.120us,0V
3499.780us,5V
3508.572us,5V
3510.232us,0V
3519.450us,0V
3521.110us,5V
3532.294us,5V
3533.954us,0V
3540.780us,0V
3542.440us,5V
3555.860us,5V
3557.520us,0V
3562.110us,0V
3563.770us,5V
3579.111us,5V
3580.771us,0V
3583.440us,0V
3585.100us,5V
3601.910us,5V
3603.570us,0V
3604.770us,0V
3606.430us,5V
3624.151us,5V
3625.811us,0V
3626.100us,0V
3627.760us,5V
3645.769us,5V
3647.429us,0V
3647.430us,0V
3649.090us,5V
3666.745us,5V
3668.405us,0V
3668.760us,0V
3670.420us,5V
3687.102us,5V
3688.762us,0V
3690.090us,0V
3691.750us,5V
3706.912us,5V
3708.572us,0V
3711.420us,0V
3713.080us,5V
3726.282us,5V
3727.942us,0V
3732.750us,0V
3734.410us,5V
3745.352us,5V
3747.012us,0V
3754.080us,0V
3755.740us,5V
3764.284us,5V
3765.944us,0V
3775.410us,0V
3777.070us,5V
3783.248us,5V
3784.908us,0V
3796.740us,0V
3798.400us,5V
3802.415us,5V
3804.075us,0V
3818.070us,0V
3819.730us,5V
3821.938us,5V
3823.598us,0V
3839.400us,0V
3841.060us,5V
3841.946us,5V
3843.606us,0V
3860.730us,0V
3862.390us,5V
3862.534us,5V
3864.194us,0V
3882.060us,0V
3883.720us,5V
3883.755us,5V
3885.415us,0V
3903.390us,0V
3905.050us,5V
3905.617us,5V
3907.277us,0V
3924.720us,0V
3926.380us,5V
3928.081us,5V
3929.741us,0V
3946.050us,0V
3947.710us,5V
3951.067us,5V
3952.727us,0V
3967.380us,0V
3969.040us,5V
3974.456us,5V
3976.116us,0V
3988.710us,0V
3990.370us,5V
3998.102us,5V
3999.762us,0V
4010.040us,0V
4011.700us,5V
4021.838us,5V
4023.498us,0V
4031.370us,0V
4033.030us,5V
4045.494us,5V
4047.154us,0V
4052.700us,0V
4054.360us,5V
4068.902us,5V
4070.562us,0V
4074.030us,0V
4075.690us,5V
4091.915us,5V
4093.575us,0V
4095.360us,0V
4097.020us,5V
4114.413us,5V
4116.073us,0V
4116.690us,0V
4118.350us,5V
4136.311us,5V
4137.971us,0V
4138.020us,0V
4139.680us,5V
4157.570us,5V
4159.230us,0V
4159.350us,0V
4161.010us,5V
4178.194us,5V
4179.854us,0V
4180.680us,0V
4182.340us,5V
4198.234us,5V
4199.894us,0V
4202.010us,0V
4203.670us,5V
4217.782us,5V
4219.442us,0V
4223.340us,0V
4225.000us,5V
4236.966us,5V
4238.626us,0V
4244.670us,0V
4246.330us,5V
4255.938us,5V
4257.598us,0V
4266.000us,0V
4267.660us,5V
4274.867us,5V
4276.527us,0V
4287.330us,0V
4288.990us,5V
4293.924us,5V
4295.584us,0V
4308.660us,0V
4310.320us,5V
4313.272us,5V
4314.932us,0V
4329.990us,0V
4331.650us,5V
4333.052us,5V
4334.712us,0V
4351.320us,0V
4352.980us,5V
4353.376us,5V
4355.036us,0V
4372.650us,0V
4374.310us,5V
4374.314us,5V
4375.974us,0V
4393.980us,0V
4395.640us,5V
4395.895us,5V
4397.555us,0V
4415.310us,0V
4416.970us,5V
4418.101us,5V
4419.761us,0V
4436.640us,0V
4438.300us,5V
4440.869us,5V
4442.529us,0V
4457.970us,0V
4459.630us,5V
4464.097us,5V
4465.757us,0V
4479.300us,0V
4480.960us,5V
4487.649us,5V
4489.309us,0V
4500.630us,0V
4502.290us,5V
4511.366us,5V
4513.026us,0V
4521.960us,0V
4523.620us,5V
4535.079us,5V
4536.739us,0V
4543.290us,0V
4544.950us,5V
4558.616us,5V
4560.276us,0V
4564.620us,0V
4566.280us,5V
4581.820us,5V
4583.480us,0V
4585.950us,0V
4587.610us,5V
4604.557us,5V
4606.217us,0V
4607.280us,0V
4608.940us,5V
4626.728us,5V
4628.388us,0V
4628.610us,0V
4630.270us,5V
4648.271us,5V
4649.931us,0V
